1776667.9786199|5739855.0031503||149.513187335503
1776167.9786199|5739355.0031503||150
1776167.9786199|5739435.0031503||150
1776167.9786199|5739515.0031503||150
1776167.9786199|5739595.0031503||149.610187335503
1776167.9786199|5739675.0031503||150
1776167.9786199|5739755.0031503||150
1776167.9786199|5739835.0031503||150
1776167.9786199|5739915.0031503||150
1776167.9786199|5739995.0031503||150
1776167.9786199|5740075.0031503||150
1776167.9786199|5740155.0031503||150
1776167.9786199|5740235.0031503||150
1776167.9786199|5740315.0031503||150
1776167.9786199|5740395.0031503||150
1776167.9786199|5740475.0031503||150
1776167.9786199|5740555.0031503||150
1776167.9786199|5740635.0031503||150
1776167.9786199|5740715.0031503||150
1776167.9786199|5740795.0031503||150
1776167.9786199|5740875.0031503||150
1776167.9786199|5740955.0031503||150
1776167.9786199|5741035.0031503||150
1776167.9786199|5741115.0031503||150
1776167.9786199|5741195.0031503||150
1776167.9786199|5741275.0031503||150
1776247.9786199|5739355.0031503||150
1776247.9786199|5739435.0031503||150
1776247.9786199|5739515.0031503||150
1776247.9786199|5739595.0031503||149.610187335503
1776247.9786199|5739675.0031503||150
1776247.9786199|5739755.0031503||150
1776247.9786199|5739835.0031503||150
1776247.9786199|5739915.0031503||150
1776247.9786199|5739995.0031503||150
1776247.9786199|5740075.0031503||150
1776247.9786199|5740155.0031503||150
1776247.9786199|5740235.0031503||150
1776247.9786199|5740315.0031503||150
1776247.9786199|5740395.0031503||150
1776247.9786199|5740475.0031503||150
1776247.9786199|5740555.0031503||150
1776247.9786199|5740635.0031503||150
1776247.9786199|5740715.0031503||150
1776247.9786199|5740795.0031503||150
1776247.9786199|5740875.0031503||150
1776247.9786199|5740955.0031503||150
1776247.9786199|5741035.0031503||150
1776247.9786199|5741115.0031503||150
1776247.9786199|5741195.0031503||150
1776247.9786199|5741275.0031503||150
1776327.9786199|5739355.0031503||150
1776327.9786199|5739435.0031503||150
1776327.9786199|5739515.0031503||150
1776327.9786199|5739595.0031503||150
1776327.9786199|5739675.0031503||150
1776327.9786199|5739755.0031503||150
1776327.9786199|5739835.0031503||150
1776327.9786199|5739915.0031503||150
1776327.9786199|5739995.0031503||150
1776327.9786199|5740075.0031503||150
1776327.9786199|5740155.0031503||150
1776327.9786199|5740235.0031503||150
1776327.9786199|5740315.0031503||150
1776327.9786199|5740395.0031503||150
1776327.9786199|5740475.0031503||150
1776327.9786199|5740555.0031503||150
1776327.9786199|5740635.0031503||150
1776327.9786199|5740715.0031503||150
1776327.9786199|5740795.0031503||150
1776327.9786199|5740875.0031503||150
1776327.9786199|5740955.0031503||149.610187335503
1776327.9786199|5741035.0031503||149.610187335503
1776327.9786199|5741115.0031503||149.610187335503
1776327.9786199|5741195.0031503||150
1776327.9786199|5741275.0031503||150
1776407.9786199|5739355.0031503||149.610187335503
1776407.9786199|5739435.0031503||149.610187335503
1776407.9786199|5739515.0031503||150
1776407.9786199|5739595.0031503||150
1776407.9786199|5739675.0031503||150
